,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks,year,month
500,hidden,malappuram,hidden,hidden,reference,ug,civil,no_career_issue,short term course,testing,offline,morning,2022-07-09,deepak,3,60000,2017,joined,not impressed,2022,7
501,hidden,beypore,hidden,hidden,others,pg,commerce,career gap,it internship,python,offline,morning,2022-05-16,baiju,2,60000,2020,not joined,joined other institude,2022,5
502,hidden,kottayam,hidden,hidden,social media,ug,electronics,no_career_issue,others,mern,online,morning,2022-07-13,deepak,2,60000,2020,joined,not impressed,2022,7
503,hidden,chevayur,hidden,hidden,google,pg,civil,no_career_issue,others,flutter,offline,morning,2022-11-13,sivaprasad,6,35000,2022,not joined,joined other institude,2022,11
504,hidden,chevayur,hidden,hidden,google,pg,electronics,no_career_issue,others,python,offline,afternoon,2022-08-07,lekha,1,60000,2020,joined,not impressed,2022,8
505,hidden,kannur,hidden,hidden,reference,pg,mechanical,no_career_issue,work experience,data science,offline,evening,2022-10-19,baiju,1,35000,2017,not joined,not okay,2022,10
506,hidden,thrissur,hidden,hidden,social media,ug,computer science,no_career_issue,it internship,python,offline,morning,2022-06-21,baiju,1,60000,2020,joined,not impressed,2022,6
507,hidden,kovoor,hidden,hidden,social media,ug,electronics,backpapers,it internship,data science,offline,morning,2022-12-20,sivaprasad,2,60000,2022,not joined,suspected,2022,12
508,hidden,chevayur,hidden,hidden,social media,pg,computer science,non it background,job oriented course,mern,offline,morning,2022-05-23,sandra,1,12500,2019,not joined,not interested,2022,5
509,hidden,kannur,hidden,hidden,social media,plus 2,computer science,no_career_issue,it internship,mern,offline,morning,2022-12-20,lekha,2,60000,2017,not joined,not okay,2022,12
510,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no_career_issue,job oriented course,python,online,morning,2022-11-17,anupama,4,60000,2018,joined,not impressed,2022,11
511,hidden,vadakara,hidden,hidden,others,diploma,civil,no_career_issue,it internship,java,offline,morning,2022-11-16,rifna,1,60000,2019,not joined,call not picking,2022,11
512,hidden,kozhikode,hidden,hidden,reference,ug,mechanical,no_career_issue,it internship,mern,hybrid,evening,2022-08-12,sivaprasad,2,60000,2018,joined,not impressed,2022,8
513,hidden,kozhikode,hidden,hidden,social media,diploma,commerce,no_career_issue,it internship,web designing,offline,morning,2022-11-03,baiju,3,60000,2022,not joined,not interested,2022,11
514,hidden,kozhikode,hidden,hidden,others,ug,commerce,non it background,short term course,data science,online,morning,2022-08-24,rifna,1,60000,2021,not joined,not impressed,2022,8
515,hidden,kozhikode,hidden,hidden,reference,pg,civil,no_career_issue,others,python,offline,morning,2022-05-25,deepak,2,60000,2017,not joined,not impressed,2022,5
516,hidden,nilambur,hidden,hidden,google,diploma,commerce,no_career_issue,job oriented course,data science,offline,morning,2022-04-08,lekha,1,60000,2019,not joined,suspected,2022,4
517,hidden,malappuram,hidden,hidden,others,ug,computer science,no_career_issue,it internship,python,offline,afternoon,2022-12-09,monish,3,35000,2022,not joined,not interested,2022,12
518,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,others,python,online,morning,2022-01-09,rifna,1,60000,2017,not joined,high fee,2022,1
519,hidden,kozhikode,hidden,hidden,social media,pg,commerce,non it background,short term course,web designing,offline,morning,2022-12-06,faisal,2,60000,2019,not joined,not interested,2022,12
520,hidden,westhill,hidden,hidden,reference,ug,mechanical,career gap,it internship,python,offline,weekend,2022-03-12,baiju,1,60000,2020,not joined,high fee,2022,3
521,hidden,ponnani,hidden,hidden,google,ug,civil,no_career_issue,short term course,flutter,offline,afternoon,2022-09-22,sandra,3,60000,2022,not joined,high fee,2022,9
522,hidden,tanur,hidden,hidden,social media,plus 2,civil,non it background,work experience,mern,hybrid,afternoon,2022-04-16,baiju,2,35000,2022,not joined,not okay,2022,4
523,hidden,pantheerankavu,hidden,hidden,google,ug,electronics,career gap,work experience,data science,offline,weekend,2022-12-21,baiju,1,35000,2021,not joined,call not picking,2022,12
524,hidden,kozhikode,hidden,hidden,reference,pg,electronics,non it background,job oriented course,python,offline,morning,2022-05-05,baiju,1,60000,2020,not joined,joined other institude,2022,5
525,hidden,wayanad,hidden,hidden,social media,ug,mechanical,career gap,work experience,flutter,hybrid,morning,2022-12-11,anupama,1,35000,2018,not joined,not okay,2022,12
526,hidden,malappuram,hidden,hidden,google,pg,computer science,no_career_issue,it internship,data science,offline,morning,2022-11-15,sivaprasad,3,60000,2019,joined,not impressed,2022,11
527,hidden,kozhikode,hidden,hidden,social media,pg,electronics,no_career_issue,work experience,python,offline,morning,2022-01-13,monish,4,60000,2018,not joined,not impressed,2022,1
528,hidden,westhill,hidden,hidden,social media,ug,mechanical,non it background,work experience,data science,offline,afternoon,2022-05-12,faisal,1,60000,2022,not joined,not interested,2022,5
529,hidden,malappuram,hidden,hidden,google,ug,civil,non it background,work experience,ai,offline,afternoon,2022-06-26,lekha,1,12500,2021,not joined,high fee,2022,6
530,hidden,kondotty,hidden,hidden,social media,ug,mechanical,no_career_issue,work experience,python,hybrid,morning,2022-12-06,deepak,1,60000,2020,not joined,not okay,2022,12
531,hidden,farook,hidden,hidden,social media,ug,computer science,career gap,others,python,offline,afternoon,2022-08-11,monish,1,12500,2019,not joined,call not picking,2022,8
532,hidden,wayanad,hidden,hidden,social media,ug,electronics,non it background,others,web designing,offline,morning,2022-11-27,baiju,1,60000,2018,not joined,high fee,2022,11
533,hidden,tanur,hidden,hidden,social media,sslc,mechanical,backpapers,others,mern,offline,morning,2022-03-17,monish,3,60000,2018,not joined,not okay,2022,3
534,hidden,ramanattukara,hidden,hidden,google,ug,electronics,backpapers,short term course,python,offline,morning,2022-03-26,baiju,4,60000,2019,not joined,not impressed,2022,3
535,hidden,tanur,hidden,hidden,social media,ug,computer science,non it background,others,python,online,morning,2022-12-11,baiju,3,60000,2021,joined,not impressed,2022,12
536,hidden,palazhi,hidden,hidden,social media,diploma,mechanical,no_career_issue,job oriented course,data science,offline,morning,2022-10-09,monish,2,35000,2019,not joined,not impressed,2022,10
537,hidden,chevayur,hidden,hidden,reference,ug,commerce,no_career_issue,short term course,java,offline,afternoon,2022-02-23,baiju,1,60000,2022,not joined,joined other institude,2022,2
538,hidden,palakkad,hidden,hidden,others,ug,electronics,non it background,job oriented course,java,offline,afternoon,2022-04-23,lekha,1,60000,2018,not joined,call not picking,2022,4
539,hidden,ramanattukara,hidden,hidden,social media,pg,commerce,no_career_issue,it internship,mern,hybrid,weekend,2022-10-14,baiju,2,60000,2021,joined,not impressed,2022,10
540,hidden,kovoor,hidden,hidden,social media,ug,computer science,no_career_issue,short term course,data science,online,morning,2022-01-08,baiju,2,35000,2020,not joined,not interested,2022,1
541,hidden,ponnani,hidden,hidden,social media,ug,computer science,non it background,short term course,data science,offline,morning,2022-05-21,sandra,2,60000,2022,not joined,joined other institude,2022,5
542,hidden,nilambur,hidden,hidden,social media,ug,electronics,no_career_issue,short term course,flutter,offline,afternoon,2022-07-15,baiju,4,35000,2022,not joined,high fee,2022,7
543,hidden,kozhikode,hidden,hidden,social media,ug,mechanical,no_career_issue,it internship,python,hybrid,evening,2022-04-06,baiju,5,60000,2018,not joined,suspected,2022,4
544,hidden,ramanattukara,hidden,hidden,social media,ug,commerce,no_career_issue,short term course,python,online,morning,2022-04-26,baiju,2,35000,2021,not joined,not impressed,2022,4
545,hidden,chevayur,hidden,hidden,social media,ug,computer science,backpapers,work experience,mern,offline,afternoon,2022-08-25,sivaprasad,3,60000,2022,joined,not impressed,2022,8
546,hidden,kovoor,hidden,hidden,social media,pg,civil,non it background,work experience,python,offline,evening,2022-05-09,baiju,1,60000,2019,joined,not impressed,2022,5
547,hidden,palazhi,hidden,hidden,social media,ug,commerce,no_career_issue,job oriented course,flutter,offline,afternoon,2022-04-19,anupama,2,60000,2017,not joined,call not picking,2022,4
548,hidden,kozhikode,hidden,hidden,reference,ug,commerce,career gap,short term course,java,offline,morning,2022-02-22,rifna,1,35000,2019,not joined,suspected,2022,2
549,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,no_career_issue,it internship,mern,offline,morning,2022-02-23,baiju,1,60000,2022,joined,not impressed,2022,2
550,hidden,chevayur,hidden,hidden,social media,pg,civil,career gap,work experience,data science,offline,weekend,2022-05-26,baiju,1,60000,2017,not joined,call not picking,2022,5
551,hidden,trivandrum,hidden,hidden,social media,pg,civil,career gap,it internship,mern,offline,afternoon,2022-05-10,deepak,2,60000,2021,joined,not impressed,2022,5
552,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,no_career_issue,work experience,java,offline,morning,2022-04-07,baiju,2,35000,2022,not joined,not impressed,2022,4
553,hidden,kozhikode,hidden,hidden,social media,ug,mechanical,no_career_issue,others,mern,online,morning,2022-10-04,baiju,3,60000,2022,not joined,joined other institude,2022,10
554,hidden,kozhikode,hidden,hidden,social media,ug,civil,no_career_issue,work experience,java,offline,evening,2022-04-26,baiju,2,60000,2020,joined,not impressed,2022,4
555,hidden,chevayur,hidden,hidden,social media,ug,mechanical,backpapers,short term course,data science,offline,morning,2022-10-20,baiju,1,35000,2017,not joined,not okay,2022,10
556,hidden,thrissur,hidden,hidden,social media,ug,mechanical,no_career_issue,others,web designing,online,morning,2022-05-18,baiju,3,60000,2019,not joined,not impressed,2022,5
557,hidden,kozhikode,hidden,hidden,social media,ug,other,no_career_issue,short term course,data science,online,morning,2022-01-09,sandra,3,60000,2019,not joined,joined other institude,2022,1
558,hidden,chevayur,hidden,hidden,social media,pg,commerce,no_career_issue,work experience,python,offline,morning,2022-11-03,anupama,2,35000,2021,not joined,not interested,2022,11
559,hidden,tirur,hidden,hidden,google,pg,civil,career gap,others,mern,hybrid,morning,2022-12-15,sivaprasad,3,60000,2020,not joined,not impressed,2022,12
560,hidden,koyilandy,hidden,hidden,social media,plus 2,mechanical,career gap,work experience,java,offline,evening,2022-06-21,lekha,1,60000,2017,joined,not impressed,2022,6
561,hidden,ernakulam,hidden,hidden,others,ug,other,career gap,short term course,java,offline,evening,2022-01-25,rifna,1,12500,2020,not joined,not okay,2022,1
562,hidden,malappuram,hidden,hidden,social media,ug,commerce,no_career_issue,work experience,mern,offline,afternoon,2022-09-03,lekha,1,60000,2020,not joined,not interested,2022,9
563,hidden,ponnani,hidden,hidden,reference,sslc,commerce,non it background,it internship,python,offline,morning,2022-07-19,baiju,3,35000,2022,not joined,joined other institude,2022,7
564,hidden,malappuram,hidden,hidden,social media,ug,civil,no_career_issue,short term course,mern,offline,morning,2022-11-14,baiju,2,12500,2020,not joined,not okay,2022,11
565,hidden,tirur,hidden,hidden,social media,ug,electronics,no_career_issue,work experience,java,offline,afternoon,2022-07-16,baiju,4,12500,2022,not joined,suspected,2022,7
566,hidden,kunnamangalam,hidden,hidden,social media,ug,commerce,career gap,work experience,python,online,morning,2022-04-24,baiju,2,60000,2022,joined,not impressed,2022,4
567,hidden,thrissur,hidden,hidden,reference,ug,commerce,no_career_issue,it internship,ai,online,morning,2022-05-01,lekha,1,60000,2021,not joined,not okay,2022,5
568,hidden,ernakulam,hidden,hidden,social media,ug,commerce,career gap,work experience,python,offline,morning,2022-07-14,baiju,1,60000,2021,not joined,high fee,2022,7
569,hidden,kozhikode,hidden,hidden,social media,ug,electronics,backpapers,short term course,data science,online,morning,2022-08-21,sivaprasad,1,60000,2020,joined,not impressed,2022,8
570,hidden,malappuram,hidden,hidden,social media,ug,electronics,no_career_issue,others,python,offline,weekend,2022-10-17,anupama,2,60000,2018,joined,not impressed,2022,10
571,hidden,kozhikode,hidden,hidden,google,ug,civil,backpapers,work experience,data science,online,afternoon,2022-08-06,baiju,1,60000,2018,not joined,suspected,2022,8
572,hidden,kondotty,hidden,hidden,reference,pg,mechanical,no_career_issue,it internship,mern,offline,afternoon,2022-11-19,deepak,1,35000,2019,not joined,call not picking,2022,11
573,hidden,vadakara,hidden,hidden,social media,pg,electronics,career gap,work experience,data science,offline,evening,2022-03-14,lekha,3,12500,2021,not joined,not impressed,2022,3
574,hidden,kunnamangalam,hidden,hidden,reference,ug,electronics,non it background,others,data science,offline,morning,2022-02-15,monish,3,35000,2021,not joined,joined other institude,2022,2
575,hidden,ponnani,hidden,hidden,social media,ug,mechanical,no_career_issue,job oriented course,python,online,morning,2022-05-09,baiju,1,35000,2019,not joined,suspected,2022,5
576,hidden,thrissur,hidden,hidden,social media,others,computer science,career gap,work experience,java,offline,morning,2022-04-17,faisal,2,60000,2021,not joined,call not picking,2022,4
577,hidden,kozhikode,hidden,hidden,social media,plus 2,other,no_career_issue,short term course,mern,online,morning,2022-06-03,sivaprasad,1,35000,2021,not joined,not impressed,2022,6
578,hidden,nilambur,hidden,hidden,social media,ug,other,no_career_issue,it internship,java,offline,morning,2022-02-14,rifna,3,60000,2017,not joined,not interested,2022,2
579,hidden,palazhi,hidden,hidden,social media,ug,civil,no_career_issue,work experience,data science,hybrid,afternoon,2022-06-22,faisal,1,35000,2021,not joined,not interested,2022,6
580,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,no_career_issue,work experience,java,offline,morning,2022-07-02,baiju,1,60000,2020,not joined,not okay,2022,7
581,hidden,kottayam,hidden,hidden,social media,ug,electronics,backpapers,job oriented course,python,offline,afternoon,2022-12-02,baiju,1,35000,2020,not joined,not okay,2022,12
582,hidden,chaliyam,hidden,hidden,google,ug,commerce,no_career_issue,short term course,others,offline,weekend,2022-02-16,baiju,2,60000,2019,joined,not impressed,2022,2
583,hidden,manjeri,hidden,hidden,google,ug,computer science,no_career_issue,work experience,python,offline,morning,2022-02-05,baiju,4,60000,2017,not joined,not interested,2022,2
584,hidden,westhill,hidden,hidden,social media,ug,commerce,backpapers,work experience,data science,hybrid,morning,2022-07-06,monish,1,60000,2017,not joined,not interested,2022,7
